-DOCSTART- -X- O
SU -X- _ B-LOC
campus. -X- _ O
Gimando -X- _ O
sab -X- _ O
sa -X- _ O
kadagkuan -X- _ O
sa -X- _ O
SU -X- _ B-LOC
ang -X- _ O
paggamit -X- _ O
sa -X- _ O
air -X- _ O
conditioner -X- _ O
nga -X- _ O
dunay -X- _ O
exhaust -X- _ O
fan -X- _ O
sa -X- _ O
tanang -X- _ O
mga -X- _ O
classroom -X- _ O
ug -X- _ O
buhatan -X- _ O
sa -X- _ O
tunghaan. -X- _ O
Kini -X- _ O
aron -X- _ O
malikayan -X- _ O
ang -X- _ O
posibleng -X- _ O
pagtakod -X- _ O
sa -X- _ O
# -X- _ O
COVID19. -X- _ B-OTHER
Modawat -X- _ O
na -X- _ O
sab -X- _ O
og -X- _ O
mga -X- _ O
tinun-an -X- _ O
ang -X- _ O
mga -X- _ O
dormitoryo -X- _ O
sa -X- _ O
SU -X- _ B-LOC
, -X- _ O
apan -X- _ O
sila -X- _ O
gikinahanglan -X- _ O
nga -X- _ O
bakunado -X- _ O
batok -X- _ O
COVID-19 -X- _ B-OTHER
. -X- _ O

MODERN -X- _ O
BUSES -X- _ O
SA -X- _ O
DUMAGUETE -X- _ B-LOC
, -X- _ O
NAG-ARANGKADA -X- _ O
NA -X- _ O
Nagsugod -X- _ O
na -X- _ O
og -X- _ O
pasada -X- _ O
karon -X- _ O
ang -X- _ O
mga -X- _ O
modernong -X- _ O
public -X- _ O
utility -X- _ O
vehicles -X- _ O
( -X- _ O
PUV -X- _ O
) -X- _ O
nga -X- _ O
nagtuyok -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
, -X- _ O
ingon -X- _ O
man -X- _ O
sa -X- _ O
mga -X- _ O
lungsod -X- _ O
sa -X- _ O
Valencia -X- _ B-LOC
ug -X- _ O
Bacong. -X- _ B-LOC
Gilaumang -X- _ O
mas -X- _ O
mahimong -X- _ O
hamugaway -X- _ O
ang -X- _ O
pagbiyahe -X- _ O
sa -X- _ O
mga -X- _ O
commuter -X- _ O
ning -X- _ O
dakbayan -X- _ O
tungod -X- _ O
kay -X- _ O
air-conditioned -X- _ O
man -X- _ O
ang -X- _ O
mga -X- _ O
naasoy -X- _ O
nga -X- _ O
bus -X- _ O
. -X- _ O

DEPED -X- _ B-ORG
EXEC -X- _ O
: -X- _ O
ENGLISH -X- _ B-OTHER
, -X- _ O
FILIPINO -X- _ B-OTHER
GAMITON -X- _ O
ISIP -X- _ O
MEDIUM -X- _ O
OF -X- _ O
INSTRUCTION -X- _ O
SA -X- _ O
KINDERGARTEN -X- _ O
Kinahanglan -X- _ O
nga -X- _ O
gamiton -X- _ O
ang -X- _ O
English -X- _ B-OTHER
ug -X- _ O
Filipino -X- _ B-OTHER
isip -X- _ O
media -X- _ O
of -X- _ O
instruction -X- _ O
sa -X- _ O
mga -X- _ O
eskwelahan -X- _ O
sukad -X- _ O
pa -X- _ O
sa -X- _ O
kindergarten -X- _ O
, -X- _ O
sumala -X- _ O
pa -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
opisyal -X- _ O
sa -X- _ O
Department -X- _ B-ORG
of -X- _ I-ORG
Education -X- _ I-ORG
( -X- _ I-ORG
DepEd -X- _ I-ORG
) -X- _ I-ORG
Miyerkules -X- _ O
, -X- _ O
July -X- _ O
20 -X- _ O
, -X- _ O
2022. -X- _ O
Ubos -X- _ O
sa -X- _ O
K-12 -X- _ O
nga -X- _ O
balaod -X- _ O
, -X- _ O
kinahanglan -X- _ O
nga -X- _ O
gamiton -X- _ O
ang -X- _ O
mother -X- _ O
tongue -X- _ O
isip -X- _ O
medium -X- _ O
of -X- _ O
instruction -X- _ O
gikan -X- _ O
sa -X- _ O
kindergarten -X- _ O
hangtod -X- _ O
sa -X- _ O
Grade -X- _ O
3. -X- _ O
Apan -X- _ O
sumala -X- _ O
pa -X- _ O
ni -X- _ O
DepEd -X- _ B-ORG
Undersecretary -X- _ O
Epimaco -X- _ B-ORG
Densing -X- _ I-ORG
, -X- _ O
angay -X- _ O
lang -X- _ O
nga -X- _ O
gamiton -X- _ O
ang -X- _ O
mother -X- _ O
tongue -X- _ O
isip -X- _ O
exception -X- _ O
ug -X- _ O
English -X- _ B-OTHER
ug -X- _ O
Filipino -X- _ B-OTHER
ang -X- _ O
gamiton -X- _ O
isip -X- _ O
media -X- _ O
of -X- _ O
instruction. -X- _ O
Gitumbok -X- _ O
ni -X- _ O
Densing -X- _ B-PER
ang -X- _ O
2018 -X- _ O
ranking -X- _ O
sa -X- _ O
Pilipinas -X- _ B-LOC
sa -X- _ O
Program -X- _ B-ORG
for -X- _ I-ORG
International -X- _ I-ORG
Student -X- _ I-ORG
Assessment -X- _ I-ORG
( -X- _ I-ORG
PISA -X- _ I-ORG
) -X- _ I-ORG
, -X- _ O
diin -X- _ O
ang -X- _ O
mga -X- _ O
estudyanteng -X- _ O
Pilipino -X- _ B-OTHER
mao'y -X- _ O
pinakagrabe -X- _ O
sa -X- _ O
79 -X- _ O
ka -X- _ O
nasod -X- _ O
sa -X- _ O
reading -X- _ O
comprehension -X- _ O
ug -X- _ O
ikaduha -X- _ O
sa -X- _ O
pinakaubos -X- _ O
sa -X- _ O
mathematical -X- _ O
ug -X- _ O
scientific -X- _ O
literacy. -X- _ O
Matod -X- _ O
niya -X- _ O
nga -X- _ O
ang -X- _ O
kasamtangang -X- _ O
pamaagi -X- _ O
mahimo -X- _ O
lamang -X- _ O
magamit -X- _ O
sa -X- _ O
mga -X- _ O
hilit -X- _ O
nga -X- _ O
lugar -X- _ O
sa -X- _ O
nasud -X- _ O
diin -X- _ O
ang -X- _ O
English -X- _ B-OTHER
ug -X- _ O
Filipino -X- _ B-OTHER
nga -X- _ O
mga -X- _ O
pinulongan -X- _ O
wala -X- _ O
gipaila -X- _ O
sa -X- _ O
mga -X- _ O
residente -X- _ O
, -X- _ O
busa -X- _ O
ang -X- _ O
mother -X- _ O
tongue -X- _ O
kinahanglan -X- _ O
nga -X- _ O
gamiton -X- _ O
isip -X- _ O
pinulongan -X- _ O
alang -X- _ O
sa -X- _ O
unang -X- _ O
pagkat-on -X- _ O
sa -X- _ O
bata. -X- _ O
Si -X- _ O
Densing -X- _ B-PER
niingon -X- _ O
nga -X- _ O
iya -X- _ O
nang -X- _ O
nahisgutan -X- _ O
ang -X- _ O
iyang -X- _ O
sugyot -X- _ O
uban -X- _ O
ni -X- _ O
Education -X- _ O
Secretary -X- _ O
ug -X- _ O
Vice -X- _ O
President -X- _ O
Sara -X- _ B-PER
Duterte -X- _ I-PER
apan -X- _ O
wala -X- _ O
pa'y -X- _ O
opisyal -X- _ O
nga -X- _ O
kamanduan -X- _ O
sa -X- _ O
maong -X- _ O
butang -X- _ O
. -X- _ O

MILITAR -X- _ O
UG -X- _ O
GIINGONG -X- _ O
MGA -X- _ O
NPA -X- _ O
NAGPINUSILAY -X- _ O
SA -X- _ O
GUIHULNGAN -X- _ B-LOC
CITY -X- _ I-LOC
, -X- _ O
1 -X- _ O
GIKATAHONG -X- _ O
PATAY -X- _ O
Usa -X- _ O
ka -X- _ O
giingong -X- _ O
miyembro -X- _ O
sa -X- _ O
New -X- _ B-ORG
People -X- _ I-ORG
's -X- _ I-ORG
Army -X- _ I-ORG
( -X- _ I-ORG
NPA -X- _ I-ORG
) -X- _ I-ORG
ang -X- _ O
gikatahong -X- _ O
napatay -X- _ O
sa -X- _ O
engkwentro -X- _ O
tali -X- _ O
sa -X- _ O
maong -X- _ O
grupo -X- _ O
ug -X- _ O
sa -X- _ O
militar -X- _ O
karong -X- _ O
adlawa -X- _ O
, -X- _ O
July -X- _ O
20 -X- _ O
, -X- _ O
2022 -X- _ O
, -X- _ O
sa -X- _ O
Guihulngan -X- _ B-LOC
City. -X- _ I-LOC
Sumala -X- _ O
pa -X- _ O
sa -X- _ O
taho -X- _ O
sa -X- _ O
militar -X- _ O
, -X- _ O
nagpinusilay -X- _ O
ang -X- _ O
mga -X- _ O
sundalo -X- _ O
sa -X- _ O
62nd -X- _ B-ORG
Infantry -X- _ I-ORG
Batallion -X- _ I-ORG
sa -X- _ O
Philippine -X- _ B-ORG
Army -X- _ I-ORG
ug -X- _ O
mga -X- _ O
giingong -X- _ O
NPA -X- _ B-ORG
sa -X- _ O
Sitio -X- _ B-LOC
Taluktok -X- _ I-LOC
sa -X- _ O
Brgy. -X- _ B-LOC
Sandayao -X- _ I-LOC
sa -X- _ O
naasoy -X- _ O
nga -X- _ O
dakbayan. -X- _ O
Nilungtad -X- _ O
og -X- _ O
lima -X- _ O
ka -X- _ O
minuto -X- _ O
ang -X- _ O
sinukliay -X- _ O
sa -X- _ O
bala -X- _ O
tali -X- _ O
sa -X- _ O
duha -X- _ O
ka -X- _ O
habig. -X- _ O
Dugang -X- _ O
pa -X- _ O
sa -X- _ O
militar -X- _ O
, -X- _ O
nieskapo -X- _ O
ang -X- _ O
mga -X- _ O
giingong -X- _ O
sakop -X- _ O
sa -X- _ O
NPA -X- _ B-ORG
human -X- _ O
sa -X- _ O
maong -X- _ O
engkuwentro -X- _ O
ug -X- _ O
gibilin -X- _ O
ang -X- _ O
ilang -X- _ O
patay -X- _ O
nga -X- _ O
kauban. -X- _ O
Padayon -X- _ O
pang -X- _ O
giila -X- _ O
sa -X- _ O
pagkakaron -X- _ O
ang -X- _ O
napatay -X- _ O
. -X- _ O

MAG-UYAB -X- _ O
GIATAKE -X- _ O
SAMTANG -X- _ O
NAG-DATE -X- _ O
; -X- _ O
LALAKE -X- _ O
GIDUNGGAB -X- _ O
PATAY -X- _ O
, -X- _ O
BABAYE -X- _ O
GIINGONG -X- _ O
GILUGOS -X- _ O
SA -X- _ O
USA -X- _ O
KA -X- _ O
SUSPEK -X- _ O
Usa -X- _ O
ka -X- _ O
24-anyos -X- _ O
nga -X- _ O
delivery -X- _ O
driver -X- _ O
ang -X- _ O
gidunggab -X- _ O
patay -X- _ O
samtang -X- _ O
ang -X- _ O
iyang -X- _ O
17-anyos -X- _ O
nga -X- _ O
uyab -X- _ O
giingong -X- _ O
gilugos -X- _ O
sa -X- _ O
pag-atake -X- _ O
sa -X- _ O
wala -X- _ O
pa -X- _ O
mailhing -X- _ O
mga -X- _ O
lalaki -X- _ O
samtang -X- _ O
sila -X- _ O
nag-date -X- _ O
sa -X- _ O
syudad -X- _ O
sa -X- _ O
Cagayan -X- _ B-LOC
de -X- _ I-LOC
Oro. -X- _ I-LOC
Nahitabo -X- _ O
ang -X- _ O
insidente -X- _ O
mga -X- _ O
tungang -X- _ O
gabii -X- _ O
niadtong -X- _ O
Hulyo -X- _ O
17 -X- _ O
sa -X- _ O
may -X- _ O
Coastal -X- _ B-LOC
Road -X- _ I-LOC
sa -X- _ O
Barangay -X- _ B-LOC
Lapasan -X- _ I-LOC
, -X- _ O
sumala -X- _ O
pa -X- _ O
ni -X- _ O
Cagayan -X- _ B-LOC
de -X- _ I-LOC
Oro -X- _ I-LOC
City -X- _ O
Police -X- _ O
Office -X- _ O
city -X- _ O
director -X- _ O
Police -X- _ O
Colonel -X- _ O
Aaron -X- _ B-PER
Mandia. -X- _ I-PER
Giila -X- _ O
ni -X- _ O
Mandia -X- _ B-PER
ang -X- _ O
biktima -X- _ O
nga -X- _ O
si -X- _ O
Cris -X- _ B-PER
Sabaldana -X- _ I-PER
Semaña -X- _ I-PER
, -X- _ O
residente -X- _ O
sa -X- _ O
Western -X- _ B-LOC
Kolambog -X- _ I-LOC
, -X- _ I-LOC
Lapasan. -X- _ I-LOC
Matod -X- _ O
pa -X- _ O
sa -X- _ O
imbestigasyon -X- _ O
, -X- _ O
nag-date -X- _ O
si -X- _ O
Semaña -X- _ B-PER
ug -X- _ O
iyang -X- _ O
uyab -X- _ O
sa -X- _ O
dihang -X- _ O
giduol -X- _ O
sa -X- _ O
mga -X- _ O
suspek -X- _ O
ug -X- _ O
gitionan -X- _ O
sila -X- _ O
og -X- _ O
kutsilyo -X- _ O
ug -X- _ O
giguyod -X- _ O
sa -X- _ O
kasagbutan -X- _ O
nga -X- _ O
ngitngit -X- _ O
nga -X- _ O
bahin -X- _ O
sa -X- _ O
dalan. -X- _ O
Nakaangkon -X- _ O
og -X- _ O
samad -X- _ O
dinunggaban -X- _ O
si -X- _ O
Semaña -X- _ B-PER
og -X- _ O
10 -X- _ O
ka -X- _ O
higayon -X- _ O
sa -X- _ O
lawas -X- _ O
samtang -X- _ O
ang -X- _ O
iyang -X- _ O
uyab -X- _ O
giingong -X- _ O
gilugos -X- _ O
sa -X- _ O
usa -X- _ O
sa -X- _ O
mga -X- _ O
suspek. -X- _ O
Misulay -X- _ O
pag -X- _ O
sukol -X- _ O
ang -X- _ O
babaye -X- _ O
nga -X- _ O
biktima -X- _ O
apan -X- _ O
gisumbag -X- _ O
ug -X- _ O
gisipa -X- _ O
kini -X- _ O
sa -X- _ O
suspek -X- _ O
, -X- _ O
sumala -X- _ O
ni -X- _ O
Mandia. -X- _ B-PER
Daling -X- _ O
gidala -X- _ O
sa -X- _ O
Oro -X- _ B-ORG
Rescue -X- _ I-ORG
si -X- _ O
Semaña -X- _ B-PER
sa -X- _ O
JR -X- _ B-LOC
Borja -X- _ I-LOC
Hospital -X- _ I-LOC
apan -X- _ O
gideklarar -X- _ O
kini -X- _ O
nga -X- _ O
dead -X- _ O
on -X- _ O
arrival. -X- _ O
Gipaabot -X- _ O
pa -X- _ O
sa -X- _ O
kapolisan -X- _ O
ang -X- _ O
resulta -X- _ O
sa -X- _ O
medico-legal -X- _ O
sa -X- _ O
babayeng -X- _ O
biktima -X- _ O
alang -X- _ O
sa -X- _ O
kompirmasyon. -X- _ O
Sa -X- _ O
laing -X- _ O
bahin -X- _ O
, -X- _ O
si -X- _ O
Mandia -X- _ B-PER
niingon -X- _ O
nga -X- _ O
posibleng -X- _ O
aduna'y -X- _ O
tulo -X- _ O
ka -X- _ O
mga -X- _ O
suspek -X- _ O
sa -X- _ O
insidente -X- _ O
tungod -X- _ O
kay -X- _ O
aduna'y -X- _ O
usa -X- _ O
ka -X- _ O
lookout -X- _ O
gawas -X- _ O
sa -X- _ O
duha -X- _ O
ka -X- _ O
mga -X- _ O
tawo -X- _ O
nga -X- _ O
miduol -X- _ O
sa -X- _ O
mga -X- _ O
biktima. -X- _ O
Nagpadayon -X- _ O
ang -X- _ O
imbestigasyon -X- _ O
samtang -X- _ O
ang -X- _ O
mga -X- _ O
operatiba -X- _ O
sa -X- _ O
kapulisan -X- _ O
gimanduan -X- _ O
nga -X- _ O
mohimo -X- _ O
og -X- _ O
hot -X- _ O
pursuit -X- _ O
operation -X- _ O
aron -X- _ O
masikop -X- _ O
ang -X- _ O
mga -X- _ O
suspek. -X- _ O
# -X- _ O
NewsBite -X- _ O
| -X- _ O
via -X- _ O
Aelleiah -X- _ O
Kaye -X- _ O
Cortez -X- _ O
, -X- _ O
Foundation -X- _ O
University -X- _ O
intern -X- _ O

UNANG -X- _ O
DUHA -X- _ O
KA -X- _ O
KASO -X- _ O
SA -X- _ O
MAKAMATAY -X- _ O
NGA -X- _ O
MARBURG -X- _ B-OTHER
VIRUS -X- _ O
, -X- _ O
NAILA -X- _ O
SA -X- _ O
GHANA -X- _ B-LOC
, -X- _ I-LOC
AFRICA -X- _ I-LOC
Gibutyag -X- _ O
sa -X- _ O
mga -X- _ O
awtoridad -X- _ O
sa -X- _ O
kahimsog -X- _ O
sa -X- _ O
Ghana -X- _ B-LOC
, -X- _ I-LOC
Africa -X- _ I-LOC
niadtong -X- _ O
Domingo -X- _ O
nga -X- _ O
nakatala -X- _ O
sila -X- _ O
sa -X- _ O
unang -X- _ O
duha -X- _ O
ka -X- _ O
kaso -X- _ O
sa -X- _ O
giingong -X- _ O
makamatay -X- _ O
nga -X- _ O
Marburg -X- _ B-OTHER
virus. -X- _ O
Mao -X- _ O
kini -X- _ O
ang -X- _ O
kinaunahang -X- _ O
higayon -X- _ O
nga -X- _ O
natala -X- _ O
ang -X- _ O
maong -X- _ O
kagaw -X- _ O
sa -X- _ O
nasud. -X- _ O
Giingong -X- _ O
makamatay -X- _ O
ang -X- _ O
Marburg -X- _ B-OTHER
virus -X- _ O
sama -X- _ O
sa -X- _ O
Ebola -X- _ B-OTHER
virus. -X- _ O
Lakip -X- _ O
sa -X- _ O
mga -X- _ O
sintomas -X- _ O
niini -X- _ O
ang -X- _ O
taas -X- _ O
nga -X- _ O
hilanat -X- _ O
ug -X- _ O
ang -X- _ O
internal -X- _ O
ug -X- _ O
external -X- _ O
bleeding. -X- _ O
Sa -X- _ O
pagkakaron -X- _ O
, -X- _ O
98 -X- _ O
ka -X- _ O
tawo -X- _ O
ang -X- _ O
gi-isolate -X- _ O
sa -X- _ O
Ghana -X- _ B-LOC
human -X- _ O
sila -X- _ O
giila -X- _ O
nga -X- _ O
close -X- _ O
contacts -X- _ O
sa -X- _ O
mga -X- _ O
kompirmadong -X- _ O
kaso -X- _ O
sa -X- _ O
Marburg -X- _ B-OTHER
virus. -X- _ O
Wala -X- _ O
pay -X- _ O
bakuna -X- _ O
o -X- _ O
tambal -X- _ O
kining -X- _ O
Marburg -X- _ B-OTHER
virus -X- _ O
sa -X- _ O
pagkakaron -X- _ O
. -X- _ O

TULFO -X- _ B-PER
: -X- _ O
1.3 -X- _ O
MILYON -X- _ O
KA -X- _ O
BENEPISYARYO -X- _ O
SA -X- _ O
4Ps -X- _ B-ORG
, -X- _ O
TAKTAKON -X- _ O
Gitakdang -X- _ O
taktakon -X- _ O
sa -X- _ O
Department -X- _ B-ORG
of -X- _ I-ORG
Social -X- _ I-ORG
Welfare -X- _ I-ORG
and -X- _ I-ORG
Development -X- _ I-ORG
( -X- _ I-ORG
DSWD -X- _ I-ORG
) -X- _ I-ORG
ang -X- _ O
1.3 -X- _ O
milyon -X- _ O
ka -X- _ O
benepisyaryo -X- _ O
sa -X- _ O
Pantawid -X- _ B-ORG
Pamilyang -X- _ I-ORG
Pilipino -X- _ I-ORG
Program -X- _ I-ORG
( -X- _ I-ORG
4Ps -X- _ I-ORG
) -X- _ I-ORG
. -X- _ O
Sumala -X- _ O
pa -X- _ O
ni -X- _ O
DSWD -X- _ B-ORG
Secretary -X- _ O
Erwin -X- _ B-PER
Tulfo -X- _ I-PER
, -X- _ O
dili -X- _ O
na -X- _ O
kuno -X- _ O
maisip -X- _ O
nga -X- _ O
" -X- _ O
pobre -X- _ O
" -X- _ O
ang -X- _ O
maong -X- _ O
mga -X- _ O
indibiduwal -X- _ O
, -X- _ O
hinungdan -X- _ O
nga -X- _ O
dili -X- _ O
na -X- _ O
sila -X- _ O
kuwalipikado -X- _ O
nga -X- _ O
makadawat -X- _ O
og -X- _ O
ayuda -X- _ O
gikan -X- _ O
sa -X- _ O
4Ps. -X- _ B-ORG
Matod -X- _ O
pa -X- _ O
ni -X- _ O
Press -X- _ O
Secretary -X- _ O
Trixie -X- _ B-PER
Cruz-Angeles -X- _ I-PER
, -X- _ O
moabot -X- _ O
sa -X- _ O
P15 -X- _ O
bilyon -X- _ O
ang -X- _ O
madaginot -X- _ O
sa -X- _ O
gobyerno -X- _ O
kung -X- _ O
taktakon -X- _ O
ang -X- _ O
mga -X- _ O
naasoy -X- _ O
nga -X- _ O
benepisyaryo. -X- _ O
Dugang -X- _ O
pa -X- _ O
ni -X- _ O
Tulfo -X- _ B-PER
, -X- _ O
dili -X- _ O
pa -X- _ O
pinal -X- _ O
ang -X- _ O
1.3 -X- _ O
milyon -X- _ O
nga -X- _ O
benepisyaryo -X- _ O
nga -X- _ O
taktakon -X- _ O
sa -X- _ O
pagkakaron -X- _ O
. -X- _ O

MAGLULUBI -X- _ O
, -X- _ O
GIPUSIL -X- _ O
PATAY -X- _ O
SA -X- _ O
BAYAWAN -X- _ B-LOC
CITY -X- _ I-LOC
Patay -X- _ O
ang -X- _ O
usa -X- _ O
ka -X- _ O
maglulubi -X- _ O
human -X- _ O
siya -X- _ O
gipusil -X- _ O
sa -X- _ O
wala -X- _ O
pa -X- _ O
mailhing -X- _ O
maumuno -X- _ O
sa -X- _ O
Sitio -X- _ B-LOC
Tavera -X- _ I-LOC
, -X- _ I-LOC
Barangay -X- _ I-LOC
Nangka -X- _ I-LOC
, -X- _ I-LOC
Bayawan -X- _ I-LOC
City -X- _ I-LOC
karong -X- _ O
gabii -X- _ O
, -X- _ O
July -X- _ O
19 -X- _ O
, -X- _ O
2022. -X- _ O
Giila -X- _ O
ang -X- _ O
biktima -X- _ O
nga -X- _ O
si -X- _ O
Alberto -X- _ B-PER
Badoy -X- _ I-PER
, -X- _ O
45 -X- _ O
anyos -X- _ O
, -X- _ O
lumulupyo -X- _ O
sa -X- _ O
naasoy -X- _ O
nga -X- _ O
barangay. -X- _ O
Sumala -X- _ O
pa -X- _ O
sa -X- _ O
report -X- _ O
sa -X- _ O
kapulisan -X- _ O
, -X- _ O
nagmaneho -X- _ O
si -X- _ O
Badoy -X- _ B-PER
sa -X- _ O
iyang -X- _ O
motorsiklo -X- _ O
pauli -X- _ O
gikan -X- _ O
sa -X- _ O
iyang -X- _ O
kalubihan -X- _ O
sa -X- _ O
dihang -X- _ O
gibanhigan -X- _ O
kini -X- _ O
sa -X- _ O
wala -X- _ O
pa -X- _ O
mailhing -X- _ O
suspek. -X- _ O
Gipusil -X- _ O
sa -X- _ O
suspek -X- _ O
ang -X- _ O
biktima -X- _ O
og -X- _ O
makadaghan -X- _ O
sa -X- _ O
nagkalain-laing -X- _ O
bahin -X- _ O
sa -X- _ O
iyang -X- _ O
lawas -X- _ O
, -X- _ O
ug -X- _ O
daling -X- _ O
nieskapo -X- _ O
sa -X- _ O
duol -X- _ O
nga -X- _ O
katubhan. -X- _ O
Daling -X- _ O
gidala -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
District -X- _ I-LOC
Hospital -X- _ I-LOC
si -X- _ O
Badoy -X- _ B-PER
apan -X- _ O
nakabsan -X- _ O
gyud -X- _ O
kini -X- _ O
sa -X- _ O
kinabuhi. -X- _ O
Sa -X- _ O
pagkakaron -X- _ O
, -X- _ O
wala -X- _ O
pa -X- _ O
matino -X- _ O
sa -X- _ O
kapulisan -X- _ O
kung -X- _ O
unsay -X- _ O
motibo -X- _ O
sa -X- _ O
maong -X- _ O
pagpamusil. -X- _ O
Nagpadayon -X- _ O
na -X- _ O
sab -X- _ O
ang -X- _ O
imbestigasyon -X- _ O
sa -X- _ O
naasoy -X- _ O
nga -X- _ O
insidente -X- _ O
. -X- _ O

7 -X- _ O
KA -X- _ O
BALAY -X- _ O
NAIGO -X- _ O
SA -X- _ O
SUNOG -X- _ O
SA -X- _ O
AMLAN -X- _ B-LOC
Dili -X- _ O
momenos -X- _ O
sa -X- _ O
7 -X- _ O
ka -X- _ O
balay -X- _ O
ang -X- _ O
naigo -X- _ O
sa -X- _ O
sunog -X- _ O
nga -X- _ O
niulbo -X- _ O
sa -X- _ O
Barangay -X- _ B-LOC
Tandayag -X- _ I-LOC
sa -X- _ O
lungsod -X- _ O
sa -X- _ O
Amlan -X- _ B-LOC
karong -X- _ O
hapon -X- _ O
, -X- _ O
July -X- _ O
19 -X- _ O
, -X- _ O
2022. -X- _ O
Sumala -X- _ O
pa -X- _ O
imbestigasyon -X- _ O
sa -X- _ O
Bureau -X- _ B-ORG
of -X- _ I-ORG
Fire -X- _ I-ORG
Protection -X- _ I-ORG
( -X- _ I-ORG
BFP -X- _ I-ORG
) -X- _ I-ORG
, -X- _ O
gipanag-iya -X- _ O
ang -X- _ O
mga -X- _ O
nasunog -X- _ O
nga -X- _ O
balay -X- _ O
nila -X- _ O
ni -X- _ O
Maria -X- _ B-PER
Luisa -X- _ I-PER
Estoconing -X- _ I-PER
, -X- _ O
Adela -X- _ B-PER
Sienes -X- _ I-PER
Singco -X- _ I-PER
, -X- _ O
Alfredo -X- _ B-PER
Rebutazo -X- _ I-PER
, -X- _ O
Alissa -X- _ B-PER
Salim -X- _ I-PER
, -X- _ O
April -X- _ B-PER
Rose -X- _ I-PER
Bungcasan -X- _ I-PER
, -X- _ O
Esther -X- _ B-PER
Retes -X- _ I-PER
ug -X- _ O
Carlo -X- _ B-PER
Angelo -X- _ I-PER
Buscato. -X- _ I-PER
Dugang -X- _ O
pa -X- _ O
sa -X- _ O
BFP -X- _ B-ORG
, -X- _ O
giingong -X- _ O
nagsugod -X- _ O
ang -X- _ O
sunog -X- _ O
sa -X- _ O
balay -X- _ O
ni -X- _ O
Maria -X- _ B-PER
Luisa -X- _ I-PER
Estoconing. -X- _ I-PER
Diha-diha -X- _ O
nasunog -X- _ O
na -X- _ O
sab -X- _ O
ang -X- _ O
mga -X- _ O
panimalay -X- _ O
sa -X- _ O
iyang -X- _ O
mga -X- _ O
silingan. -X- _ O
Gibanabanang -X- _ O
moabot -X- _ O
sa -X- _ O
P450,000 -X- _ O
ang -X- _ O
danyos -X- _ O
sa -X- _ O
naasoy -X- _ O
nga -X- _ O
sunog -X- _ O
. -X- _ O

RAFFY -X- _ B-PER
TULFO -X- _ I-PER
NAGTANYAG -X- _ O
OG -X- _ O
P1 -X- _ O
MILLION -X- _ O
REWARD -X- _ O
SA -X- _ O
PAGKASIKOP -X- _ O
SA -X- _ O
BOAC -X- _ B-LOC
CAMPING -X- _ O
KILLER-RAPIST -X- _ O
Usa -X- _ O
ka -X- _ O
senador -X- _ O
ang -X- _ O
nitanyag -X- _ O
og -X- _ O
P1 -X- _ O
milyones -X- _ O
nga -X- _ O
reward -X- _ O
sa -X- _ O
pagkasikop -X- _ O
sa -X- _ O
suspek -X- _ O
sa -X- _ O
pagpatay -X- _ O
sa -X- _ O
21-anyos -X- _ O
ug -X- _ O
paglugos -X- _ O
sa -X- _ O
iyang -X- _ O
17-anyos -X- _ O
nga -X- _ O
uyab -X- _ O
atol -X- _ O
sa -X- _ O
camping -X- _ O
date -X- _ O
sa -X- _ O
Marinduque -X- _ B-LOC
niadtong -X- _ O
miaging -X- _ O
semana. -X- _ O
Gikondena -X- _ O
sab -X- _ O
ni -X- _ O
Senador -X- _ O
Raffy -X- _ B-PER
Tulfo -X- _ I-PER
ang -X- _ O
maong -X- _ O
krimen. -X- _ O
Patay -X- _ O
ang -X- _ O
usa -X- _ O
ka -X- _ O
21-anyos -X- _ O
nga -X- _ O
lalaki -X- _ O
samtang -X- _ O
samdan -X- _ O
ug -X- _ O
gilugos -X- _ O
ang -X- _ O
iyang -X- _ O
17-anyos -X- _ O
nga -X- _ O
uyab -X- _ O
human -X- _ O
sila -X- _ O
giatake -X- _ O
sa -X- _ O
nag-inusarang -X- _ O
suspek -X- _ O
samtang -X- _ O
sila -X- _ O
nagkampo -X- _ O
sa -X- _ O
Boac -X- _ B-LOC
, -X- _ I-LOC
Marinduque. -X- _ I-LOC
Nahitabo -X- _ O
ang -X- _ O
pag-atake -X- _ O
pasado -X- _ O
alas-2 -X- _ O
sa -X- _ O
kadlawon -X- _ O
niadtong -X- _ O
Biyernes -X- _ O
sa -X- _ O
Barangay -X- _ B-LOC
Ihatub. -X- _ I-LOC
Niitug-an -X- _ O
ang -X- _ O
babaye -X- _ O
sa -X- _ O
kapulisan -X- _ O
nga -X- _ O
ang -X- _ O
suspek -X- _ O
nisulod -X- _ O
sa -X- _ O
ilang -X- _ O
tent -X- _ O
ug -X- _ O
gidunggab -X- _ O
ang -X- _ O
iyang -X- _ O
uyab. -X- _ O
Nisulay -X- _ O
pa -X- _ O
siya -X- _ O
og -X- _ O
ikyas -X- _ O
apan -X- _ O
naabtan -X- _ O
siya -X- _ O
sa -X- _ O
suspek -X- _ O
ug -X- _ O
gilugos. -X- _ O
Nakaangkon -X- _ O
sab -X- _ O
siya -X- _ O
og -X- _ O
samad -X- _ O
