-DOCSTART- -X- O
pagtinabangay -X- _ O
sa -X- _ O
gobyerno -X- _ O
ug -X- _ O
katawahan. -X- _ O
Busa -X- _ O
atong -X- _ O
doblehon -X- _ O
pa -X- _ O
ang -X- _ O
atong -X- _ O
paningkamot -X- _ O
alang -X- _ O
sa -X- _ O
kalambuan -X- _ O
sa -X- _ O
matag -X- _ O
Sugboanon -X- _ B-OTHER
, -X- _ O
” -X- _ O
dugang -X- _ O
sa -X- _ O
gobernador -X- _ O
. -X- _ O

Kini -X- _ O
na -X- _ O
ang -X- _ O
ikatulong -X- _ O
higa­yon -X- _ O
nga -X- _ O
nakadawat -X- _ O
sila -X- _ O
og -X- _ O
pasidungog -X- _ O
. -X- _ O

Si -X- _ O
Samboan -X- _ B-LOC
Vice -X- _ O
Mayor -X- _ O
Eme­rito -X- _ B-PER
Calderon -X- _ I-PER
Jr. -X- _ I-PER
niingon -X- _ O
nakab-ot -X- _ O
ang -X- _ O
award -X- _ O
gumikan -X- _ O
sa -X- _ O
paningkamot -X- _ O
sa -X- _ O
tanan -X- _ O
sa -X- _ O
angay -X- _ O
nilang -X- _ O
buhaton -X- _ O
. -X- _ O

Kinatibuk-ang -X- _ O
448 -X- _ O
ka -X- _ O
LGUs -X- _ B-ORG
sa -X- _ O
tibuok -X- _ O
nasod -X- _ O
ang -X- _ O
apil -X- _ O
sa -X- _ O
awardees -X- _ O
: -X- _ O
28 -X- _ O
ka -X- _ O
mga -X- _ O
lala­wigan -X- _ O
, -X- _ O
61 -X- _ O
ka -X- _ O
mga -X- _ O
siyudad -X- _ O
ug -X- _ O
359 -X- _ O
ka -X- _ O
mga -X- _ O
lungsod -X- _ O
. -X- _ O

Buot -X- _ O
ni -X- _ O
Mayor -X- _ O
Tomas -X- _ B-PER
Osmeña -X- _ I-PER
nga -X- _ O
maguba -X- _ O
dayon -X- _ O
ang -X- _ O
mga -X- _ O
gidiling -X- _ O
druga -X- _ O
nga -X- _ O
masakmit -X- _ O
sa -X- _ O
mga -X- _ O
operas­yon -X- _ O
sa -X- _ O
kapulisan -X- _ O
ug -X- _ O
ubang -X- _ O
ahensiya -X- _ O
sa -X- _ O
gobiyeno -X- _ O
sa -X- _ O
tinguha -X- _ O
nga -X- _ O
dili -X- _ O
na -X- _ O
kini -X- _ O
maga­mit -X- _ O
o -X- _ O
mabaligya -X- _ O
pag-usab -X- _ O
sa -X- _ O
dautang -X- _ O
elemento -X- _ O
. -X- _ O

Sa -X- _ O
naandan -X- _ O
, -X- _ O
ang -X- _ O
mga -X- _ O
shabu -X- _ O
nga -X- _ O
masakmit -X- _ O
sa -X- _ O
kapulisan -X- _ O
tipigan -X- _ O
kini -X- _ O
aron -X- _ O
ipakita -X- _ O
panahon -X- _ O
sa -X- _ O
husay -X- _ O
didto -X- _ O
sa -X- _ O
husgado -X- _ O
ug -X- _ O
dili -X- _ O
mahilabtan -X- _ O
ang -X- _ O
ebendinsya -X- _ O
hangtod -X- _ O
dili -X- _ O
mahuman -X- _ O
ang -X- _ O
kaso -X- _ O
diin -X- _ O
sagad -X- _ O
sa -X- _ O
mahitabo -X- _ O
modangat -X- _ O
kini -X- _ O
og -X- _ O
tagpila -X- _ O
ka -X- _ O
tuig -X- _ O
sa -X- _ O
dili -X- _ O
pa -X- _ O
masulbad -X- _ O
. -X- _ O

Tinguha -X- _ O
ni -X- _ O
Osmeña -X- _ B-PER
nga -X- _ O
ang -X- _ O
mga -X- _ O
drugas -X- _ O
nga -X- _ O
nasakmit -X- _ O
, -X- _ O
pirmahan -X- _ O
nalang -X- _ O
ang -X- _ O
mga -X- _ O
dokumento -X- _ O
nga -X- _ O
nagpamatuod -X- _ O
sa -X- _ O
nakuha -X- _ O
tinuod -X- _ O
nga -X- _ O
shabu -X- _ O
. -X- _ O

Hinuon -X- _ O
, -X- _ O
giklaro -X- _ O
ni -X- _ O
Osmeña -X- _ B-PER
nga -X- _ O
dili -X- _ O
makadiktar -X- _ O
ang -X- _ O
Cebu -X- _ B-ORG
City -X- _ I-ORG
Government -X- _ I-ORG
sa -X- _ O
maong -X- _ O
polisiya -X- _ O
hinungdan -X- _ O
nga -X- _ O
iyang -X- _ O
ipadangat -X- _ O
ang -X- _ O
maong -X- _ O
sugyot -X- _ O
ngadto -X- _ O
nilang -X- _ O
Kongresman -X- _ O
Rodrigo -X- _ B-PER
Abellanosa -X- _ I-PER
ug -X- _ O
Raul -X- _ B-PER
del -X- _ I-PER
Mar -X- _ I-PER
para -X- _ O
mapaabot -X- _ O
ngadto -X- _ O
sa -X- _ O
kongreso -X- _ O
ug -X- _ O
mahimoan -X- _ O
og -X- _ O
house -X- _ O
bill -X- _ O
. -X- _ O

Sukad -X- _ O
nilingkod -X- _ O
si -X- _ O
PSSupt. -X- _ O
Joel -X- _ B-PER
Doria -X- _ I-PER
isip -X- _ O
city -X- _ O
director -X- _ O
sa -X- _ O
Cebu -X- _ B-ORG
City -X- _ I-ORG
Police -X- _ I-ORG
Office -X- _ I-ORG
, -X- _ O
niabot -X- _ O
og -X- _ O
26,539.93 -X- _ O
gramos -X- _ O
kon -X- _ O
26.5 -X- _ O
kilos -X- _ O
nga -X- _ O
shabu -X- _ O
ang -X- _ O
ilang -X- _ O
nasakmit -X- _ O
sukad -X- _ O
sa -X- _ O
miaging -X- _ O
tuig -X- _ O
sa -X- _ O
tibuok -X- _ O
dakbayan -X- _ O
. -X- _ O

Si -X- _ O
Doria -X- _ B-PER
niingon -X- _ O
moabot -X- _ O
ngadto -X- _ O
sa -X- _ O
5,766 -X- _ O
ka -X- _ O
mga -X- _ O
kaso -X- _ O
may -X- _ O
labot -X- _ O
sa -X- _ O
gidiling -X- _ O
druga -X- _ O
ang -X- _ O
ilang -X- _ O
nasang-at -X- _ O
na -X- _ O
ngadto -X- _ O
sa -X- _ O
prosecutor’s -X- _ O
office -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
SPO2 -X- _ O
Elmer -X- _ B-PER
Castillon -X- _ I-PER
, -X- _ O
tungod -X- _ O
sa -X- _ O
gugma -X- _ O
ang -X- _ O
rason -X- _ O
nga -X- _ O
nakadesisyon -X- _ O
ang -X- _ O
lalake -X- _ O
nga -X- _ O
molayat -X- _ O
sa -X- _ O
pangpang -X- _ O
. -X- _ O

Nasangit -X- _ O
sa -X- _ O
mga -X- _ O
punoan -X- _ O
ang -X- _ O
lalake -X- _ O
ug -X- _ O
giluwas -X- _ O
kini -X- _ O
sa -X- _ O
Search -X- _ B-ORG
and -X- _ I-ORG
Rescue -X- _ I-ORG
Team -X- _ I-ORG
ug -X- _ O
kapulisan -X- _ O
. -X- _ O

Anaa -X- _ O
pa -X- _ O
karon -X- _ O
sa -X- _ O
tambalanan -X- _ O
ang -X- _ O
biktima -X- _ O
. -X- _ O

Gipagawas -X- _ O
kini -X- _ O
sa -X- _ O
jailer -X- _ O
sa -X- _ O
may -X- _ O
lobby -X- _ O
aron -X- _ O
makahingos -X- _ O
og -X- _ O
presko -X- _ O
nga -X- _ O
hangin -X- _ O
diin -X- _ O
giubanan -X- _ O
ni -X- _ O
Grabillo -X- _ B-PER
. -X- _ O

Kalit -X- _ O
nga -X- _ O
gipugngan -X- _ O
ni -X- _ O
Grabillo -X- _ B-PER
ang -X- _ O
pulis -X- _ O
ug -X- _ O
midagan -X- _ O
si -X- _ O
Lao -X- _ B-PER
dayun -X- _ O
abli -X- _ O
sa -X- _ O
gate -X- _ O
pagawas -X- _ O
samtang -X- _ O
gitukmod -X- _ O
ni -X- _ O
Grabillo -X- _ B-PER
ang -X- _ O
pulis -X- _ O
ug -X- _ O
misunod -X- _ O
pagdagan -X- _ O
. -X- _ O

Giila -X- _ O
ang -X- _ O
duha -X- _ O
nga -X- _ O
sila -X- _ O
Rosayda -X- _ B-PER
Ng -X- _ I-PER
, -X- _ O
20 -X- _ O
ug -X- _ O
Michael -X- _ B-PER
Realino -X- _ I-PER
, -X- _ O
39 -X- _ O
, -X- _ O
ulitawo -X- _ O
ug -X- _ O
pulos -X- _ O
taga -X- _ O
Barangay -X- _ B-LOC
Victory -X- _ I-LOC
ning -X- _ O
lungsod -X- _ O
. -X- _ O

Tungod -X- _ O
sa -X- _ O
kusog -X- _ O
nga -X- _ O
bul-og -X- _ O
sa -X- _ O
tubig -X- _ O
, -X- _ O
nadala -X- _ O
ang -X- _ O
duha -X- _ O
ka -X- _ O
biktima -X- _ O
. -X- _ O

Gisusi -X- _ O
sa -X- _ O
doktor -X- _ O
ang -X- _ O
duka -X- _ O
ka -X- _ O
patayng -X- _ O
lawas -X- _ O
ug -X- _ O
way -X- _ O
nakita -X- _ O
nga -X- _ O
foul -X- _ O
play -X- _ O
. -X- _ O

Gisugat -X- _ O
usab -X- _ O
ang -X- _ O
grupo -X- _ O
ni -X- _ O
Tugade -X- _ B-PER
sa -X- _ O
kadagkuan -X- _ O
sa -X- _ O
probinsiya -X- _ O
sa -X- _ O
Bohol -X- _ B-LOC
ubos -X- _ O
ni -X- _ O
Gob. -X- _ O
Edgar -X- _ B-PER
Chatto -X- _ I-PER
. -X- _ O

Gawas -X- _ O
sa -X- _ O
test -X- _ O
flight -X- _ O
, -X- _ O
nagpahigayon -X- _ O
usab -X- _ O
og -X- _ O
inspeksyon -X- _ O
si -X- _ O
Tugade -X- _ B-PER
sa -X- _ O
P7.8 -X- _ O
bilyones -X- _ O
nga -X- _ O
kantidad -X- _ O
sa -X- _ O
tugpahanan -X- _ O
ug -X- _ O
anaa -X- _ O
na -X- _ O
kini -X- _ O
sa -X- _ O
55 -X- _ O
porsiyento -X- _ O
sa -X- _ O
konstraksyon -X- _ O
. -X- _ O

Gilauman -X- _ O
nga -X- _ O
makompleto -X- _ O
kini -X- _ O
sa -X- _ O
Hunyo -X- _ O
2018 -X- _ O
ug -X- _ O
ablihan -X- _ O
sa -X- _ O
publiko -X- _ O
sa -X- _ O
Agusto -X- _ O
2018 -X- _ O
. -X- _ O

Sumala -X- _ O
sa -X- _ O
taho -X- _ O
, -X- _ O
dili -X- _ O
mominos -X- _ O
5,147 -X- _ O
ka -X- _ O
inmates -X- _ O
sa -X- _ O
CCJ -X- _ B-ORG
ang -X- _ O
mag-ilog -X- _ O
sa -X- _ O
hinay -X- _ O
kaayong -X- _ O
tulo -X- _ O
sa -X- _ O
gripo -X- _ O
sa -X- _ O
tubig -X- _ O
samtang -X- _ O
duha -X- _ O
lang -X- _ O
ka -X- _ O
hugna -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
semana -X- _ O
ang -X- _ O
paghatod -X- _ O
og -X- _ O
dugang -X- _ O
tubig -X- _ O
sa -X- _ O
water -X- _ O
tanker -X- _ O
. -X- _ O

Si -X- _ O
Supt. -X- _ O
Renante -X- _ B-PER
Rubio -X- _ I-PER
, -X- _ O
bag-ong -X- _ O
jail -X- _ O
warden -X- _ O
sa -X- _ O
Cebu -X- _ B-ORG
City -X- _ I-ORG
Jail -X- _ I-ORG
nga -X- _ O
nahinabi -X- _ O
sa -X- _ O
Superbalita -X- _ B-ORG
Cebu -X- _ I-ORG
, -X- _ O
nikompirmar -X- _ O
sa -X- _ O
kabaho -X- _ O
sa -X- _ O
sulod -X- _ O
sa -X- _ O
bilangoan -X- _ O
tungod -X- _ O
sa -X- _ O
ilang -X- _ O
nag-unang -X- _ O
problema -X- _ O
mao -X- _ O
ang -X- _ O
sa -X- _ O
tubig -X- _ O
. -X- _ O

Gumikan -X- _ O
niini -X- _ O
, -X- _ O
sagad -X- _ O
sa -X- _ O
mga -X- _ O
piniriso -X- _ O
walay -X- _ O
kaligo -X- _ O
kay -X- _ O
giuna -X- _ O
nila -X- _ O
ang -X- _ O
pagsiguro -X- _ O
sa -X- _ O
ilang -X- _ O
kusina -X- _ O
nga -X- _ O
magamit -X- _ O
sa -X- _ O
pagkaon -X- _ O
sa -X- _ O
mga -X- _ O
piniriso -X- _ O
nga -X- _ O
limpiyo -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
Rubio -X- _ B-PER
, -X- _ O
tubag -X- _ O
sa -X- _ O
problema -X- _ O
mao -X- _ O
ang -X- _ O
pagmuntar -X- _ O
og -X- _ O
bag-ong -X- _ O
bomba -X- _ O
sa -X- _ O
tubig -X- _ O
o -X- _ O
dugang -X- _ O
pundo -X- _ O
sa -X- _ O
tubig -X- _ O
. -X- _ O

Gipadayag -X- _ O
niini -X- _ O
nagtan-aw -X- _ O
siya -X- _ O
karon -X- _ O
sa -X- _ O
panglawas -X- _ O
sa -X- _ O
mga -X- _ O
piniriso -X- _ O
nga -X- _ O
dunay -X- _ O
insaktong -X- _ O
hygiene -X- _ O
labi -X- _ O
na -X- _ O
sa -X- _ O
pagpagawas -X- _ O
sa -X- _ O
ilabg -X- _ O
hugaw -X- _ O
sa -X- _ O
pansayan -X- _ O
nga -X- _ O
limpiyo -X- _ O
. -X- _ O

Matod -X- _ O
ni -X- _ O
Rubio -X- _ B-PER
, -X- _ O
ang -X- _ O
seguridad -X- _ O
sa -X- _ O
pasilidad -X- _ O
sayon -X- _ O
lang -X- _ O
maatiman -X- _ O
pero -X- _ O
ang -X- _ O
problema -X- _ O
sa -X- _ O
tubig -X- _ O
kinahanglan -X- _ O
nga -X- _ O
matutotkan -X- _ O
usab -X- _ O
sa -X- _ O
mga -X- _ O
opisyal -X- _ O
sa -X- _ O
dakayan -X- _ O
. -X- _ O

Hinuon -X- _ O
, -X- _ O
mapasalamaton -X- _ O
sila -X- _ O
kang -X- _ O
Konsehal -X- _ O
DaveTumulak -X- _ B-PER
, -X- _ O
deputy -X- _ O
mayor -X- _ O
for -X- _ O
police -X- _ O
matters -X- _ O
, -X- _ O
nga -X- _ O
niabag -X- _ O
nila -X- _ O
ang -X- _ O
kagamhanan -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
sa -X- _ O
pagpadala -X- _ O
og -X- _ O
tubig -X- _ O
nga -X- _ O
unang -X- _ O
kaduha -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
adlaw -X- _ O
apan -X- _ O
pagkakaron -X- _ O
, -X- _ O
kaduha -X- _ O
lang -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
semana -X- _ O
sila -X- _ O
mahatdan -X- _ O
og -X- _ O
tubig -X- _ O
nga -X- _ O
kulang -X- _ O
kaayo -X- _ O
. -X- _ O

Samtang -X- _ O
, -X- _ O
gipahibalo -X- _ O
niini -X- _ O
nga -X- _ O
dunay -X- _ O
gihapoy -X- _ O
problema -X- _ O
sa -X- _ O
drugas -X- _ O
sa -X- _ O
maong -X- _ O
bilanggoan -X- _ O
ug -X- _ O
pagpalusot -X- _ O
sa -X- _ O
mga -X- _ O
sigarilyo -X- _ O
diin -X- _ O
ilabay -X- _ O
kini -X- _ O
gikan -X- _ O
sa -X- _ O
gawas -X- _ O
sa -X- _ O
prisuhan -X- _ O
. -X- _ O

Hingpit -X- _ O
nga -X- _ O
misumbalik -X- _ O
pagpasaka -X- _ O
og -X- _ O
kaso -X- _ O
ang -X- _ O
43 -X- _ O
ka -X- _ O
mga -X- _ O
kapitan -X- _ O
batok -X- _ O
kang -X- _ O
Cebu -X- _ B-LOC
City -X- _ I-LOC
Councilor -X- _ O
Margot -X- _ B-PER
Osmeña -X- _ I-PER
, -X- _ O
subay -X- _ O
niadtong -X- _ O
gihimo -X- _ O
niini -X- _ O
nga -X- _ O
pagbawi -X- _ O
sa -X- _ O
mga -X- _ O
sakyanan -X- _ O
nga -X- _ O
gi-isyu -X- _ O
sa -X- _ O
City -X- _ O
Hall -X- _ O
ngadto -X- _ O
sa -X- _ O
barangay -X- _ O
alang -X- _ O
sa -X- _ O
inventory -X- _ O
. -X- _ O

Samtang -X- _ O
si -X- _ O
Osmeña -X- _ B-PER
nii­ngon -X- _ O
nga -X- _ O
unya -X- _ O
na -X- _ O
siya -X- _ O
moluwat -X- _ O
og -X- _ O
komento -X- _ O
kon -X- _ O
madawat -X- _ O
niya -X- _ O
ang -X- _ O
kopya -X- _ O
. -X- _ O

Ang -X- _ O
kaso -X- _ O
subay -X- _ O
kini -X- _ O
sa -X- _ O
gihimo -X- _ O
ni -X- _ O
Osmeña -X- _ B-PER
nga -X- _ O
pagbawi -X- _ O
sa -X- _ O
mga -X- _ O
sakyanan -X- _ O
niadtong -X- _ O
2016 -X- _ O
dihang -X- _ O
milingkod -X- _ O
kini -X- _ O
isip -X- _ O
acting -X- _ O
mayor -X- _ O
sa -X- _ O
dakbayan -X- _ O
. -X- _ O

Gusto -X- _ O
sa -X- _ O
ABC -X- _ B-ORG
nga -X- _ O
ipaubos -X- _ O
sa -X- _ O
preventive -X- _ O
suspension -X- _ O
si -X- _ O
Os­meña -X- _ B-PER
samtang -X- _ O
gihusay -X- _ O
ang -X- _ O
reklamo -X- _ O
. -X- _ O

Si -X- _ O
LTFRB -X- _ B-ORG
board -X- _ O
member -X- _ O
Attorney -X- _ O
Aileen -X- _ B-PER
Lizada -X- _ I-PER
niingon -X- _ O
ang -X- _ O
motorsiklo -X- _ O
dili -X- _ O
makonsiderar -X- _ O
nga -X- _ O
transport -X- _ O
providers -X- _ O
bi­san -X- _ O
kon -X- _ O
may -X- _ O
app -X- _ O
. -X- _ O

Ang -X- _ O
mga -X- _ O
motorsiklo -X- _ O
nga -X- _ O
ubos -X- _ O
niini -X- _ O
nga -X- _ O
mga -X- _ O
aplikasyon -X- _ O
way -X- _ O
insurance -X- _ O
nga -X- _ O
aprobado -X- _ O
sa -X- _ O
LTFRB -X- _ B-ORG
ug -X- _ O
gikonsiderar -X- _ O
nga -X- _ O
colorum -X- _ O
sama -X- _ O
sa -X- _ O
habalhabal -X- _ O
. -X- _ O

Si -X- _ O
Lizada -X- _ B-PER
ug -X- _ O
18 -X- _ O
ka -X- _ O
mga -X- _ O
opis­yal -X- _ O
nangunay -X- _ O
sa -X- _ O
pagpanakop -X- _ O
sa -X- _ O
kaulohan -X- _ O
uban -X- _ O
sa -X- _ O
Land -X- _ B-ORG
Transportation -X- _ I-ORG
Office -X- _ I-ORG
( -X- _ I-ORG
LTO -X- _ I-ORG
) -X- _ I-ORG
ug -X- _ O
Highway -X- _ B-ORG
Patrol -X- _ I-ORG
Group -X- _ I-ORG
. -X- _ O

Gilauman -X- _ O
nga -X- _ O
mas -X- _ O
mohuot -X- _ O
pa -X- _ O
ang -X- _ O
trapiko -X- _ O
sa -X- _ O
dapit -X- _ O
diin -X- _ O
gitrabaho -X- _ O
ang -X- _ O
underpass -X- _ O
sa -X- _ O
dan -X- _ B-LOC
N. -X- _ I-LOC
Bacalso -X- _ I-LOC
eskina -X- _ I-LOC
F. -X- _ I-LOC
Llamas -X- _ I-LOC
tungod -X- _ O
kay -X- _ O
usa -X- _ O
nalang -X- _ O
ka -X- _ O
lane -X- _ O
ang -X- _ O
ipagamit -X- _ O
sa -X- _ O
motorista -X- _ O
sa -X- _ O
pagsugod -X- _ O
sa -X- _ O
phase -X- _ O
2 -X- _ O
sa -X- _ O
proyekto -X- _ O
karong -X- _ O
adlawa -X- _ O
. -X- _ O

Alas -X- _ O
6:00 -X- _ O
sa -X- _ O
buntag -X- _ O
karong -X- _ O
adlawa -X- _ O
, -X- _ O
gikatakda -X- _ O
nga -X- _ O
ipatuman -X- _ O
sa -X- _ O
Cebu -X- _ B-ORG
City -X- _ I-ORG
Transportation -X- _ I-ORG
Office -X- _ I-ORG
( -X- _ I-ORG
CCTO -X- _ I-ORG
) -X- _ I-ORG
ang -X- _ O
one -X- _ O
lane -X- _ O
sa -X- _ O
habig -X- _ O
sa -X- _ O
Shopwise -X- _ B-LOC
diin -X- _ O
paingon -X- _ O
lang -X- _ O
kini -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Sugbo -X- _ B-ORG
samtang -X- _ O
sirhan -X- _ O
ang -X- _ O
duha -X- _ O
ka -X- _ O
lane -X- _ O
sa -X- _ O
habig -X- _ O
sa -X- _ O
McDonald -X- _ B-ORG
. -X- _ O

Giuna -X- _ O
og -X- _ O
trabaho -X- _ O
sa -X- _ O
DPWH -X- _ B-ORG
ang -X- _ O
habig -X- _ O
sa -X- _ O
Shopwise -X- _ B-LOC
tungod -X- _ O
kay -X- _ O
aduna’y -X- _ O
linya -X- _ O
sa -X- _ O
pikas -X- _ O
nga -X- _ O
habig -X- _ O
ang -X- _ O
Metropolitan -X- _ B-ORG
Cebu -X- _ I-ORG
Water -X- _ I-ORG
District -X- _ I-ORG
nga -X- _ O
maapektohan -X- _ O
sa -X- _ O
ilang -X- _ O
trabaho -X- _ O
. -X- _ O

Katong -X- _ O
mga -X- _ O
sakyanan -X- _ O
gikan -X- _ O
sa -X- _ O
downtown -X- _ O
paingon -X- _ O
sa -X- _ O
south -X- _ O
mamahimong -X- _ O
moagi -X- _ O
sa -X- _ O
mga -X- _ O
diversion -X- _ O
road -X- _ O
sama -X- _ O
sa -X- _ O
Katipunan -X- _ O
, -X- _ O
Ma. -X- _ B-PER
Gochan -X- _ I-PER
ug -X- _ I-PER
Caimito -X- _ I-PER
st. -X- _ I-PER
, -X- _ O
ug -X- _ O
ang -X- _ O
mga -X- _ O
private -X- _ O
vehicle -X- _ O
, -X- _ O
bus -X- _ O
ug -X- _ O
dagkong -X- _ O
truck -X- _ O
, -X- _ O
sa -X- _ O
South -X- _ B-LOC
Road -X- _ I-LOC
Properties -X- _ I-LOC
. -X- _ O

Subay -X- _ O
niini -X- _ O
, -X- _ O
ang -X- _ O
operations -X- _ O
head -X- _ O
sa -X- _ O
CCTO -X- _ B-ORG
nga -X- _ O
si -X- _ O
Francisco -X- _ B-PER
Ouano -X- _ I-PER
miasoy -X- _ O
nga -X- _ O
gipa­ngandaman -X- _ O
na -X- _ O
kini -X- _ O
sa -X- _ O
ilang -X- _ O
buhatan -X- _ O
gani -X- _ O
aduna -X- _ O
na -X- _ O
silay -X- _ O
gipamutang -X- _ O
nga -X- _ O
signages -X- _ O
ingon -X- _ O
man -X- _ O
pagpakatap -X- _ O
og -X- _ O
mga -X- _ O
traffic -X- _ O
enforcer -X- _ O
. -X- _ O

Ang -X- _ O
CCTO -X- _ B-ORG
mosusi -X- _ O
sa -X- _ O
sitwasyon -X- _ O
karong -X- _ O
adlawa -X- _ O
aron -X- _ O
makita -X- _ O
kon -X- _ O
unsay -X- _ O
epekto -X- _ O
sa -X- _ O
paggamit -X- _ O
og -X- _ O
usa -X- _ O
nalang -X- _ O
ka -X- _ O
lane -X- _ O
dungan -X- _ O
sa -X- _ O
pag-ingon -X- _ O
nga -X- _ O
nanawagan -X- _ O
si -X- _ O
Ouano -X- _ B-PER
sa -X- _ O
publiko -X- _ O
nga -X- _ O
idumula -X- _ O
ang -X- _ O
ilang -X- _ O
oras -X- _ O
aron -X- _ O
malikay -X- _ O
sa -X- _ O
kahuot -X- _ O
sa -X- _ O
dagan -X- _ O
sa -X- _ O
trapiko -X- _ O
sa -X- _ O
naasoy -X- _ O
nga -X- _ O
dapit -X- _ O
. -X- _ O

BISAN -X- _ O
kon -X- _ O
wala -X- _ O
nay -X- _ O
direkta -X- _ O
nga -X- _ O
epekto -X- _ O
ang -X- _ O
bagyong -X- _ B-OTHER
Salome -X- _ I-OTHER
sa -X- _ O
Kabisay-an -X- _ B-OTHER
, -X- _ O
masinati -X- _ O
gihapon -X- _ O
sa -X- _ O
Sugbo -X- _ B-LOC
ang -X- _ O
madag-umon -X- _ O
nga -X- _ O
kalangitan -X- _ O
inubanan -X- _ O
sa -X- _ O
katag -X- _ O
nga -X- _ O
mga -X- _ O
pag-ulan -X- _ O
, -X- _ O
pagpanugdog -X- _ O
ug -X- _ O
kilat -X- _ O
. -X- _ O

Matod -X- _ O
sa -X- _ O
gobernador -X- _ O
, -X- _ O
dili -X- _ O
siya -X- _ O
motuo -X- _ O
sa -X- _ O
mga -X- _ O
alegasyon -X- _ O
batok -X- _ O
ni -X- _ O
Tribunalo -X- _ B-PER
ug -X- _ O
iyang -X- _ O
gihulagway -X- _ O
nga -X- _ O
malisyoso -X- _ O
ang -X- _ O
pagbato -X- _ O
sa -X- _ O
maong -X- _ O
mga -X- _ O
isyu -X- _ O
ngadto -X- _ O
sa -X- _ O
maong -X- _ O
department -X- _ O
head -X- _ O
sa -X- _ O
Kapitolyo -X- _ B-ORG
. -X- _ O

Lakip -X- _ O
sa -X- _ O
mga -X- _ O
isyu -X- _ O
nga -X- _ O
gi-atubang -X- _ O
karon -X- _ O
ni -X- _ O
Tribunalo -X- _ B-PER
mao -X- _ O
ang -X- _ O
alegasyon -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
babayeng -X- _ O
empoleyado -X- _ O
sa -X- _ O
Kapitolyo -X- _ B-ORG
nga -X- _ O
matod -X- _ O
pa -X- _ O
, -X- _ O
nanghikap -X- _ O
kini -X- _ O
sa -X- _ O
iyang -X- _ O
sampot -X- _ O
, -X- _ O
pagpa-trabaho -X- _ O
ug -X- _ O
mga -X- _ O
job -X- _ O
order -X- _ O
employees -X- _ O
sa -X- _ O
Provincial -X- _ B-ORG
Government -X- _ I-ORG
sa -X- _ O
iyang -X- _ O
umahan -X- _ O
sa -X- _ O
Balamban -X- _ B-LOC
, -X- _ O
pagdawat -X- _ O
ug -X- _ O
aircon -X- _ O
ug -X- _ O
television -X- _ O
set -X- _ O
gikan -X- _ O
sa -X- _ O
usa -X- _ O
ka -X- _ O
kompaniya -X- _ O
nga -X- _ O
dunay -X- _ O
transaksiyon -X- _ O
sa -X- _ O
PENRO -X- _ B-ORG
ug -X- _ O
uban -X- _ O
pa -X- _ O
. -X- _ O

Kinin -X- _ O
tanan -X- _ O
, -X- _ O
una -X- _ O
na -X- _ O
usab -X- _ O
nga -X- _ O
gihimakak -X- _ O
ni -X- _ O
Tribunalo -X- _ B-PER
ug -X- _ O
nangangkon -X- _ O
nga -X- _ O
ma­tinud-anon -X- _ O
siya -X- _ O
sa -X- _ O
iyang -X- _ O
pagpanga­lagad -X- _ O
diha -X- _ O
sa -X- _ O
Kapitolyo -X- _ B-ORG
. -X- _ O

Matod -X- _ O
ni -X- _ O
Davide -X- _ B-PER
, -X- _ O
epektibo -X- _ O
si -X- _ O
Tribunalo -X- _ B-PER
sa -X- _ O
iyang -X- _ O
trabaho -X- _ O
, -X- _ O
ilabi -X- _ O
na -X- _ O
sa -X- _ O
pagpangulo -X- _ O
sa -X- _ O
PDRRMO -X- _ B-ORG
. -X- _ O

Sama -X- _ O
ni -X- _ O
Tribunalo -X- _ B-PER
, -X- _ O
nagtuo -X- _ O
sab -X- _ O
si -X- _ O
Davide -X- _ B-PER
nga -X- _ O
dunay -X- _ O
mga -X- _ O
tawo -X- _ O
nga -X- _ O
naglagot -X- _ O
kaniya -X- _ O
tu­ngod -X- _ O
sa -X- _ O
istrikto -X- _ O
. -X- _ O

Si -X- _ O
Wei-Rak -X- _ B-PER
Son -X- _ I-PER
, -X- _ O
39 -X- _ O
, -X- _ O
ulitawo -X- _ O
, -X- _ O
taga -X- _ O
Suwon -X- _ B-LOC
City -X- _ I-LOC
, -X- _ I-LOC
Seoul -X- _ I-LOC
South -X- _ I-LOC
Korea -X- _ I-LOC
gipusasan -X- _ O
uban -X- _ O
sa -X- _ O
iyang -X- _ O
pinay -X- _ O
nga -X- _ O
uyab -X- _ O
si -X- _ O
Crisel -X- _ B-PER
Claire -X- _ I-PER
Ferolino -X- _ I-PER
, -X- _ O
24 -X- _ O
, -X- _ O
taga -X- _ O
Kalirangan -X- _ B-LOC
, -X- _ I-LOC
Bukidnon -X- _ I-LOC
. -X- _ O

Matod -X- _ O
ni -X- _ O
