-DOCSTART- -X- O
MAXINO -X- _ I-PER
Pagka-Konsehal -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumber -X- _ I-LOC
21 -X- _ O
sa -X- _ O
balota -X- _ O
# -X- _ O
TeamLupadDumaguete -X- _ O

IBALIK -X- _ O
SA -X- _ O
KONSEHO -X- _ O
! -X- _ O
TONY -X- _ B-PER
REMS -X- _ I-PER
REMOLLOPagka-Konsehal -X- _ I-PER
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumber -X- _ I-LOC
19 -X- _ O
sa -X- _ O
balota -X- _ O
# -X- _ O
PundokKasaligan -X- _ O

ULO -X- _ O
SA -X- _ O
BAHA -X- _ O
: -X- _ O
TAN-AWA -X- _ O
: -X- _ O
Nakuha -X- _ O
sa -X- _ O
video -X- _ O
ni -X- _ O
Cres -X- _ B-PER
Angelo -X- _ I-PER
Lozada -X- _ I-PER
ang -X- _ O
pag-abot -X- _ O
sa -X- _ O
ulo -X- _ O
sa -X- _ O
baha -X- _ O
sa -X- _ O
Barangay -X- _ B-LOC
Pacuan -X- _ I-LOC
, -X- _ I-LOC
La -X- _ I-LOC
Libertad -X- _ I-LOC
, -X- _ I-LOC
Negros -X- _ I-LOC
Oriental -X- _ I-LOC
Huwebes -X- _ O
sa -X- _ O
hapon -X- _ O
. -X- _ O

NORECO -X- _ B-ORG
2 -X- _ I-ORG
WA -X- _ O
MAGPA-UMENTO -X- _ O
SA -X- _ O
BAYRANAN -X- _ O
| -X- _ O
GENERAL -X- _ O
MANAGERTAN-AWA -X- _ O
: -X- _ O
Si -X- _ O
NORECO -X- _ B-ORG
2 -X- _ I-ORG
General -X- _ O
Manager -X- _ O
Atty -X- _ O
Fe -X- _ B-PER
Marie -X- _ I-PER
Dicen -X- _ I-PER
– -X- _ O
Tagle -X- _ O
miklaro -X- _ O
nga -X- _ O
wa -X- _ O
magpaumento -X- _ O
sa -X- _ O
bayranan -X- _ O
sa -X- _ O
kuryente -X- _ O
; -X- _ O
pagsaka -X- _ O
sa -X- _ O
bayranan -X- _ O
, -X- _ O
dili -X- _ O
iya -X- _ O
sa -X- _ O
NORECO -X- _ B-ORG
2 -X- _ I-ORG

IBOTO -X- _ O
PARA -X- _ O
SA -X- _ O
KONSEHO -X- _ O
! -X- _ O
" -X- _ O
APING -X- _ O
" -X- _ O
Marife -X- _ B-PER
Cordova -X- _ I-PER
Pagka-Konsehal -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumber -X- _ I-LOC
6 -X- _ O
sa -X- _ O
balota -X- _ O

IBALIK -X- _ O
SA -X- _ O
KONSEHO -X- _ O
! -X- _ O
Atty -X- _ O
KARISSA -X- _ B-PER
TOLENTINO -X- _ I-PER
- -X- _ I-PER
MAXINO -X- _ I-PER
Pagka-Konsehal -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumber -X- _ I-LOC
21 -X- _ O
sa -X- _ O
balota -X- _ O

City -X- _ B-ORG
Health -X- _ I-ORG
Office -X- _ I-ORG
nagbalay-balay -X- _ O
na -X- _ O
sa -X- _ O
pagpamakunaBy -X- _ O
DUMAGUETE -X- _ B-LOC
CITY -X- _ I-LOC
PIOSubay -X- _ O
sa -X- _ O
mando -X- _ O
ni -X- _ O
Mayor -X- _ O
Ipe -X- _ B-PER
Remollo -X- _ I-PER
nga -X- _ O
serbisyohan -X- _ O
ang -X- _ O
mga -X- _ O
residente -X- _ O
nga -X- _ O
lisod -X- _ O
makaadto -X- _ O
sa -X- _ O
vaccination -X- _ O
centers -X- _ O
, -X- _ O
mga -X- _ O
health -X- _ O
workers -X- _ O
gikan -X- _ O
sa -X- _ O
City -X- _ B-LOC
Health -X- _ I-LOC
Office -X- _ I-LOC
ang -X- _ O
gipadala -X- _ O
para -X- _ O
mopahigayon -X- _ O
ug -X- _ O
house-to-house -X- _ O
nga -X- _ O
pagbakuna -X- _ O
batok -X- _ O
COVID-19.Matud -X- _ B-MISC
ni -X- _ O
City -X- _ O
Health -X- _ O
Officer -X- _ O
Dr. -X- _ O
Maria -X- _ B-PER
Sarah -X- _ I-PER
B. -X- _ I-PER
Talla -X- _ I-PER
, -X- _ O
usa -X- _ O
ka -X- _ O
team -X- _ O
kini -X- _ O
naglakip -X- _ O
sa -X- _ O
doktor -X- _ O
, -X- _ O
nurse -X- _ O
ug -X- _ O
BHW -X- _ O
ang -X- _ O
moadto -X- _ O
sa -X- _ O
mga -X- _ O
barangay -X- _ O
ug -X- _ O
balay-balay -X- _ O
para -X- _ O
mopahigayon -X- _ O
sa -X- _ O
pagbakuna -X- _ O
ilabi -X- _ O
na -X- _ O
kadto -X- _ O
mga -X- _ O
senior -X- _ O
citizens -X- _ O
, -X- _ O
PWDs -X- _ O
ug -X- _ O
mga -X- _ O
residente -X- _ O
nga -X- _ O
dili -X- _ O
gyud -X- _ O
makahigayon -X- _ O
ug -X- _ O
adto -X- _ O
sa -X- _ O
vaccination -X- _ O
center -X- _ O
ning -X- _ O
dakbayan.Kadtong -X- _ O
interesado -X- _ O
nga -X- _ O
anhaon -X- _ O
sa -X- _ O
ilang -X- _ O
mga -X- _ O
panimalay -X- _ O
para -X- _ O
bakunahan -X- _ O
gi-awhag -X- _ O
nga -X- _ O
modool -X- _ O
lang -X- _ O
sa -X- _ O
mga -X- _ O
opisyales -X- _ O
sa -X- _ O
barangay -X- _ O
ug -X- _ O
mga -X- _ O
BHW -X- _ O
para -X- _ O
magpalista -X- _ O
ug -X- _ O
pahibal-on -X- _ O
lang -X- _ O
unya -X- _ O
sa -X- _ O
ilang -X- _ O
schedule.Samtang -X- _ O
nagpadayun -X- _ O
ang -X- _ O
pagbakuna -X- _ O
sa -X- _ O
mga -X- _ O
kabataan -X- _ O
( -X- _ O
5-11 -X- _ O
anyos -X- _ O
) -X- _ O
dinha -X- _ O
sa -X- _ O
Robinson -X- _ B-LOC
Place -X- _ I-LOC
Dumaguete -X- _ I-LOC
ug -X- _ O
dinha -X- _ O
sa -X- _ O
Foundation -X- _ B-LOC
University -X- _ I-LOC
Gymnasium -X- _ I-LOC
para -X- _ O
sa -X- _ O
mga -X- _ O
batan-on -X- _ O
( -X- _ O
12-17 -X- _ O
anyos -X- _ O
) -X- _ O
ug -X- _ O
sa -X- _ O
mga -X- _ O
hamtong -X- _ O
matag -X- _ O
Lunes -X- _ O
hangtod -X- _ O
Biernes -X- _ O
sa -X- _ O
8:00AM-5:00PM.Tungod -X- _ O
sa -X- _ O
taas -X- _ O
nga -X- _ O
vaccination -X- _ O
rate -X- _ O
dinhe -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
, -X- _ O
gani -X- _ O
pinakataas -X- _ O
sa -X- _ O
tibook -X- _ O
Central -X- _ B-LOC
Visayas -X- _ I-LOC
diin -X- _ O
129 -X- _ O
% -X- _ O
sa -X- _ O
target -X- _ O
nga -X- _ O
populasyon -X- _ O
nga -X- _ O
mokabat -X- _ O
ug -X- _ O
139 -X- _ O
, -X- _ O
248 -X- _ O
ka -X- _ O
mga -X- _ O
lupyo -X- _ O
ug -X- _ O
trabahante -X- _ O
ang -X- _ O
nabakonahan -X- _ O
ug -X- _ O
tungod -X- _ O
sa -X- _ O
maba -X- _ O
nalang -X- _ O
nga -X- _ O
aktibo -X- _ O
nga -X- _ O
kaso -X- _ O
sa -X- _ O
COVID-19 -X- _ B-MISC
, -X- _ O
gipailalom -X- _ O
na -X- _ O
sa -X- _ O
mas -X- _ O
luag -X- _ O
nga -X- _ O
Alert -X- _ O
Level -X- _ O
1 -X- _ O
ang -X- _ O
dakbayan -X- _ O
basi -X- _ O
sa -X- _ O
deklarasyon -X- _ O
sa -X- _ O
National -X- _ B-ORG
Inter-Agency -X- _ I-ORG
Task -X- _ I-ORG
Force -X- _ I-ORG
for -X- _ I-ORG
the -X- _ I-ORG
Management -X- _ I-ORG
of -X- _ I-ORG
Emerging -X- _ I-ORG
Infectious -X- _ I-ORG
Diseases. -X- _ I-ORG
| -X- _ O
Press -X- _ O
release -X- _ O

TAN-AWA -X- _ O
: -X- _ O
Traffic -X- _ O
lights -X- _ O
gipamutang -X- _ O
sa -X- _ O
kadalanan -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
CityPhotos -X- _ I-LOC
courtesy -X- _ O
: -X- _ O
# -X- _ O
IbayawBayawan -X- _ O

$ -X- _ O
1-M -X- _ O
molecular -X- _ O
lab -X- _ O
, -X- _ O
isolation -X- _ O
facility -X- _ O
gitukod -X- _ O
sa -X- _ O
BayawanBAYAWAN -X- _ B-LOC
MEDIA -X- _ B-ORG
BUREAU -X- _ I-ORG
Nagmalampusong -X- _ O
gipahigayon -X- _ O
kaniadtong -X- _ O
Marso -X- _ O
30 -X- _ O
ang -X- _ O
Groundbreaking -X- _ O
Ceremony -X- _ O
sa -X- _ O
mobarog -X- _ O
nga -X- _ O
Molecular -X- _ B-LOC
Laboratory -X- _ I-LOC
ug -X- _ O
COVID-19 -X- _ B-LOC
Isolation -X- _ I-LOC
Facility -X- _ I-LOC
dinhi -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
diin -X- _ O
kini -X- _ O
panag-uban -X- _ O
sa -X- _ O
Korean -X- _ B-ORG
Government -X- _ I-ORG
pinaagi -X- _ O
sa -X- _ O
Korea -X- _ B-ORG
International -X- _ I-ORG
Cooperation -X- _ I-ORG
Agency -X- _ I-ORG
kon -X- _ O
( -X- _ O
KOICA -X- _ B-ORG
) -X- _ O
.Gani -X- _ O
, -X- _ O
gipangulohan -X- _ O
ni -X- _ O
Mayor -X- _ O
Pryde -X- _ B-PER
Henry -X- _ I-PER
A. -X- _ I-PER
Teves -X- _ I-PER
ug -X- _ O
KOICA -X- _ B-ORG
Country -X- _ O
Director -X- _ O
Kim -X- _ B-PER
Eunsub -X- _ I-PER
ang -X- _ O
groundbreaking -X- _ O
ug -X- _ O
laying -X- _ O
of -X- _ O
time -X- _ O
capsule -X- _ O
nga -X- _ O
nahimutang -X- _ O
luyo -X- _ O
sa -X- _ O
ACE -X- _ B-LOC
Medical -X- _ I-LOC
Center.Mokantidad -X- _ I-LOC
og -X- _ O
$ -X- _ O
1 -X- _ O
million -X- _ O
ang -X- _ O
maong -X- _ O
proyekto -X- _ O
nga -X- _ O
gipondohan -X- _ O
sa -X- _ O
KOICA.Matud -X- _ B-ORG
pa -X- _ O
ni -X- _ O
Country -X- _ O
Director -X- _ O
Kim -X- _ B-PER
nga -X- _ O
pinaagi -X- _ O
niini -X- _ O
nga -X- _ O
proyekto -X- _ O
matubag -X- _ O
ang -X- _ O
panginahanglanon -X- _ O
sa -X- _ O
diagnostic -X- _ O
facilities -X- _ O
dili -X- _ O
lamang -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
kon -X- _ O
dili -X- _ O
sa -X- _ O
kinatibuk-an -X- _ O
sa -X- _ O
probinsya -X- _ O
sa -X- _ O
Negros -X- _ B-LOC
Oriental.Gani -X- _ I-LOC
mapasalamaton -X- _ O
si -X- _ O
Country -X- _ O
Director -X- _ O
Kim -X- _ B-PER
sa -X- _ O
gipakitang -X- _ O
hugot -X- _ O
nga -X- _ O
pagsuporta -X- _ O
ni -X- _ O
Mayor -X- _ O
Teves -X- _ B-PER
gikan -X- _ O
sa -X- _ O
sugod -X- _ O
pa -X- _ O
ug -X- _ O
sa -X- _ O
paggahin -X- _ O
niya -X- _ O
og -X- _ O
panahon -X- _ O
aron -X- _ O
diskusyonan -X- _ O
ang -X- _ O
kalamboan -X- _ O
sa -X- _ O
maong -X- _ O
proyekto. -X- _ O
Mapasalamaton -X- _ O
usab -X- _ O
siya -X- _ O
sa -X- _ O
kooperasyon -X- _ O
sa -X- _ O
LGU -X- _ B-ORG
Bayawan -X- _ I-ORG
City.Matud -X- _ I-ORG
pa -X- _ O
ni -X- _ O
Mayor -X- _ O
Teves -X- _ B-PER
nga -X- _ O
magamit -X- _ O
gihapon -X- _ O
ang -X- _ O
maong -X- _ O
pasilidad -X- _ O
bisan -X- _ O
human -X- _ O
na -X- _ O
sa -X- _ O
COVID-19 -X- _ B-MISC
pandemic -X- _ I-MISC
mahitungod -X- _ O
moakatar -X- _ O
usab -X- _ O
og -X- _ O
kini -X- _ O
og -X- _ O
HIV -X- _ B-MISC
testing -X- _ O
, -X- _ O
DNA -X- _ O
testing -X- _ O
ug -X- _ O
bisan -X- _ O
pa -X- _ O
isip -X- _ O
forensic -X- _ O
laboratory.Gani -X- _ O
gihangyo -X- _ O
ni -X- _ O
Director -X- _ O
Kim -X- _ B-PER
ang -X- _ O
tanan -X- _ O
sa -X- _ O
pagsuporta -X- _ O
sa -X- _ O
maong -X- _ O
proyekto -X- _ O
kay -X- _ O
kini -X- _ O
alang -X- _ O
usab -X- _ O
sa -X- _ O
kaayohan -X- _ O
sa -X- _ O
matag -X- _ O
Bayawanon.Matud -X- _ B-MISC
pa -X- _ O
ni -X- _ O
Country -X- _ O
Director -X- _ O
Kim -X- _ B-PER
nga -X- _ O
e-ekspektar -X- _ O
nga -X- _ O
mahuman -X- _ O
ang -X- _ O
maong -X- _ O
proyekto -X- _ O
karong -X- _ O
bulan -X- _ O
sa -X- _ O
Oktubre -X- _ O
tuig -X- _ O
2022. -X- _ O
| -X- _ O
Press -X- _ O
release -X- _ O

Kumusta -X- _ O
ang -X- _ O
concert -X- _ O
sa -X- _ O
Tanjay -X- _ B-LOC
City -X- _ I-LOC
gabii -X- _ O
? -X- _ O
Nasunod -X- _ O
kaha -X- _ O
ang -X- _ O
health -X- _ O
protocols -X- _ O
? -X- _ O
# -X- _ O
AlertoSerbisyo -X- _ O

Alert -X- _ O
Level -X- _ O
1 -X- _ O
na -X- _ O
ang -X- _ O
Dumaguete -X- _ B-LOC
City -X- _ I-LOC
, -X- _ O
andam -X- _ O
na -X- _ O
mo -X- _ O
para -X- _ O
sa -X- _ O
face-to-face -X- _ O
classes -X- _ O
? -X- _ O
# -X- _ O
AlertoSerbisyo -X- _ O

ATONG -X- _ O
PILION -X- _ O
! -X- _ O
REMOLLO -X- _ B-PER
, -X- _ I-PER
TONY -X- _ I-PER
REMSPagka-Konsehal -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumero -X- _ I-LOC
19 -X- _ O
sa -X- _ O
balota -X- _ O

Sa -X- _ O
atong -X- _ O
pagpili -X- _ O
og -X- _ O
PARTYLIST -X- _ O
, -X- _ O
klarohon -X- _ O
una -X- _ O
kon -X- _ O
unsa -X- _ O
ang -X- _ O
ilang -X- _ O
tumong -X- _ O
ug -X- _ O
nabuhat. -X- _ O
# -X- _ O
Eleksyon2022 -X- _ O

ATONG -X- _ O
IBOTO -X- _ O
! -X- _ O
ABLONG -X- _ B-PER
WILLIAMPagka_bise -X- _ I-PER
Mayor -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumber -X- _ I-LOC
1 -X- _ O
sa -X- _ O
balota -X- _ O

IPE-DAYON -X- _ O
ANG -X- _ O
KALAMBOAN -X- _ O
! -X- _ O
REMOLLO -X- _ B-PER
, -X- _ I-PER
IPEPagka-Mayor -X- _ I-PER
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumero -X- _ I-LOC
4 -X- _ O
sa -X- _ O
Balota -X- _ O

ATONG -X- _ O
PILION -X- _ O
! -X- _ O
ALVIOLA -X- _ B-PER
, -X- _ I-PER
ISLAOPagka-Mayor -X- _ I-PER
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNumero -X- _ I-LOC
1 -X- _ O
sa -X- _ O
balota -X- _ O

IBALIK -X- _ O
SA -X- _ O
KONGRESO -X- _ B-ORG
! -X- _ O
ARNAIZ -X- _ B-PER
, -X- _ I-PER
GEORGEPagka-Kongresista -X- _ I-PER
sa -X- _ O
2nd -X- _ O
DistrictNo. -X- _ O
1 -X- _ O
sa -X- _ O
balota -X- _ O

Atty. -X- _ O
KARISSA -X- _ B-PER
TOLENTINO -X- _ I-PER
- -X- _ I-PER
MAXINO -X- _ I-PER
Pagka-Konsehal -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
CityNo. -X- _ I-LOC
21 -X- _ O
sa -X- _ O
balota -X- _ O

PAMINAWA -X- _ O
! -X- _ O
TIMBANGA -X- _ O
! -X- _ O
Aron -X- _ O
aduna -X- _ O
kitay -X- _ O
igo -X- _ O
sukaranan -X- _ O
ug -X- _ O
basehan -X- _ O
sa -X- _ O
pagpili -X- _ O
karong -X- _ O
Mayo -X- _ O
9 -X- _ O
, -X- _ O
2022 -X- _ O
... -X- _ O
Paminawa -X- _ O
, -X- _ O
timbanga -X- _ O
ug -X- _ O
ayaga -X- _ O
kon -X- _ O
si -X- _ O
kinsa -X- _ O
sa -X- _ O
3 -X- _ O
nga -X- _ O
nagpapili -X- _ O
pagka-gubernador -X- _ O
sa -X- _ O
Negros -X- _ B-LOC
Oriental -X- _ I-LOC
ang -X- _ O
adunay -X- _ O
katoohan -X- _ O
nga -X- _ O
mga -X- _ O
plataporma. -X- _ O
Kinsa -X- _ O
kanila -X- _ O
ang -X- _ O
adunay -X- _ O
igong -X- _ O
katakos -X- _ O
pagdumala -X- _ O
sa -X- _ O
lalawigan -X- _ O
aron -X- _ O
pagkab-ot -X- _ O
sa -X- _ O
tinuoray -X- _ O
nga -X- _ O
kalamboan -X- _ O
, -X- _ O
kalinaw -X- _ O
ug -X- _ O
kahusay.CANDIDATES -X- _ O
FORA -X- _ O
! -X- _ O
Ipahigayon -X- _ O
sa -X- _ O
Marso -X- _ O
29 -X- _ O
, -X- _ O
30 -X- _ O
ug -X- _ O
31 -X- _ O
, -X- _ O
2022.Gipasiugdahan -X- _ O
sa -X- _ O
Diocese -X- _ B-ORG
Electoral -X- _ I-ORG
Board -X- _ I-ORG
( -X- _ O
DEB -X- _ B-ORG
) -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
City.Makita -X- _ I-LOC
usab -X- _ O
dinhi -X- _ O
sa -X- _ O
Dumaguete -X- _ B-ORG
News -X- _ I-ORG
Digital. -X- _ I-ORG
Atangi -X- _ O
! -X- _ O

Angay -X- _ O
ba -X- _ O
nga -X- _ O
mag-away -X- _ O
ang -X- _ O
mga -X- _ O
lumalaban -X- _ O
tungod -X- _ O
lang -X- _ O
sa -X- _ O
kandidato -X- _ O
? -X- _ O
# -X- _ O
Eleksyon2022 -X- _ O
# -X- _ O
AlertoSerbisyo -X- _ O
! -X- _ O

Kinaunahang -X- _ O
harvest -X- _ O
sa -X- _ O
manokan -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
, -X- _ O
nagmalampusonBy -X- _ O
BAYAWAN -X- _ B-ORG
MEDIA -X- _ I-ORG
BUREAUHuman -X- _ I-ORG
sa -X- _ O
26 -X- _ O
ka -X- _ O
adlaw -X- _ O
gikan -X- _ O
sa -X- _ O
pag-unload -X- _ O
sa -X- _ O
mga -X- _ O
piso -X- _ O
kaniadtong -X- _ O
Pebrero -X- _ O
24 -X- _ O
, -X- _ O
nagmalampusong -X- _ O
gipahigayon -X- _ O
kaniadtong -X- _ O
Marso -X- _ O
22 -X- _ O
ang -X- _ O
pinakaunang -X- _ O
poultry -X- _ O
harvest -X- _ O
sa -X- _ O
40,000 -X- _ O
ka -X- _ O
mga -X- _ O
manok -X- _ O
sa -X- _ O
Brgy. -X- _ B-LOC
Minaba -X- _ I-LOC
ning -X- _ O
dakbayan.Gani -X- _ O
subay -X- _ O
niini -X- _ O
, -X- _ O
gipadayag -X- _ O
ni -X- _ O
Mr. -X- _ O
Joey -X- _ B-PER
Varela -X- _ I-PER
, -X- _ O
ang -X- _ O
tag-iya -X- _ O
sa -X- _ O
poulty -X- _ O
farm -X- _ O
nga -X- _ O
nahimutang -X- _ O
sa -X- _ O
Brgy. -X- _ B-LOC
Minaba -X- _ I-LOC
ang -X- _ O
iyang -X- _ O
kalipay -X- _ O
nga -X- _ O
sa -X- _ O
unang -X- _ O
higayon -X- _ O
na-harvest -X- _ O
na -X- _ O
ang -X- _ O
mga -X- _ O
manok -X- _ O
nga -X- _ O
gibuhi -X- _ O
sa -X- _ O
pinakaunang -X- _ O
tunnel -X- _ O
vent -X- _ O
sa -X- _ O
Bayawan.Motimbang -X- _ B-LOC
sa -X- _ O
1.5-1.7kgs -X- _ O
ang -X- _ O
kabug-aton -X- _ O
sa -X- _ O
matag -X- _ O
manok -X- _ O
nga -X- _ O
naprodyus -X- _ O
sa -X- _ O
maong -X- _ O
higayon. -X- _ O
Gani -X- _ O
, -X- _ O
niabot -X- _ O
sa -X- _ O
3 -X- _ O
hangtod -X- _ O
4 -X- _ O
ka -X- _ O
gabii -X- _ O
ang -X- _ O
pagharvest -X- _ O
sa -X- _ O
mga -X- _ O
manok -X- _ O
diin -X- _ O
human -X- _ O
gidala -X- _ O
kini -X- _ O
sa -X- _ O
dressing -X- _ O
plant -X- _ O
sa -X- _ O
Dumaguete -X- _ B-LOC
City.Sumala -X- _ I-LOC
pa -X- _ O
ni -X- _ O
Mr. -X- _ O
Varela -X- _ B-PER
nga -X- _ O
dili -X- _ O
makumparar -X- _ O
ang -X- _ O
kaanindot -X- _ O
sa -X- _ O
sistema -X- _ O
karon -X- _ O
sa -X- _ O
iyang -X- _ O
poultry -X- _ O
farm -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
mahitungod -X- _ O
sa -X- _ O
modernong -X- _ O
pasilidad -X- _ O
niini -X- _ O
ug -X- _ O
kalidad -X- _ O
nga -X- _ O
mga -X- _ O
materyal -X- _ O
diin -X- _ O
miresulta -X- _ O
sa -X- _ O
paspas -X- _ O
ug -X- _ O
nindot -X- _ O
nga -X- _ O
pagdako -X- _ O
sa -X- _ O
mga -X- _ O
manok.Dugang -X- _ O
pa -X- _ O
ni -X- _ O
Mr. -X- _ O
Varela -X- _ B-PER
saludo -X- _ O
siya -X- _ O
sa -X- _ O
suportang -X- _ O
gihatag -X- _ O
sa -X- _ O
LGU -X- _ B-ORG
Bayawan -X- _ I-ORG
ilabi -X- _ O
na -X- _ O
ni -X- _ O
Mayor -X- _ O
Pryde -X- _ B-PER
Henry -X- _ I-PER
A. -X- _ I-PER
Teves -X- _ I-PER
gikan -X- _ O
sa -X- _ O
inisyatibo -X- _ O
niini -X- _ O
sa -X- _ O
pagtukod -X- _ O
og -X- _ O
poultry -X- _ O
industry -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
, -X- _ O
pagsuporta -X- _ O
sa -X- _ O
pasilidad -X- _ O
ug -X- _ O
hangtod -X- _ O
sa -X- _ O
pagtabang -X- _ O
sa -X- _ O
mga -X- _ O
farmers. -X- _ O
Gani -X- _ O
matud -X- _ O
pa -X- _ O
niya -X- _ O
nga -X- _ O
kini -X- _ O
usa -X- _ O
ka -X- _ O
‘total -X- _ O
package’ -X- _ O
nga -X- _ O
programa -X- _ O
ni -X- _ O
Mayor -X- _ O
Teves -X- _ B-PER
mahitungod -X- _ O
dili -X- _ O
lamang -X- _ O
kini -X- _ O
mohatag -X- _ O
og -X- _ O
seguridad -X- _ O
sa -X- _ O
suplay -X- _ O
sa -X- _ O
pagkaon -X- _ O
apan -X- _ O
mihatag -X- _ O
usab -X- _ O
kini -X- _ O
og -X- _ O
dugang -X- _ O
trabaho -X- _ O
sa -X- _ O
mga -X- _ O
Bayawanon.Gani -X- _ B-MISC
dako -X- _ O
usab -X- _ O
ang -X- _ O
pagpasalamat -X- _ O
ni -X- _ O
Steven -X- _ B-PER
Retes -X- _ I-PER
, -X- _ O
usa -X- _ O
sa -X- _ O
mga -X- _ O
harvester -X- _ O
sa -X- _ O
maong -X- _ O
higayon -X- _ O
mahitungod -X- _ O
gawas -X- _ O
sa -X- _ O
pag-uma -X- _ O
aduna -X- _ O
pa -X- _ O
sya’y -X- _ O
makuhaan -X- _ O
og -X- _ O
dugang -X- _ O
nga -X- _ O
income.Matud -X- _ O
usab -X- _ O
ni -X- _ O
Mr. -X- _ O
Iñigo -X- _ B-PER
Varela -X- _ I-PER
nga -X- _ O
e-ekspektar -X- _ O
nga -X- _ O
mas -X- _ O
modako -X- _ O
pa -X- _ O
ang -X- _ O
maong -X- _ O
industriya -X- _ O
ug -X- _ O
siya -X- _ O
nanghinaot -X- _ O
nga -X- _ O
mas -X- _ O
daghan -X- _ O
pang -X- _ O
mga -X- _ O
investor -X- _ O
ang -X- _ O
mosulay -X- _ O
sa -X- _ O
maong -X- _ O
programa -X- _ O
sa -X- _ O
Bayawan.Human -X- _ B-LOC
sa -X- _ O
pag-harvest -X- _ O
sa -X- _ O
40,000 -X- _ O
ka -X- _ O
mga -X- _ O
manok -X- _ O
mahimong -X- _ O
gamiton -X- _ O
usab -X- _ O
ang -X- _ O
iti -X- _ O
o -X- _ O
chicken -X- _ O
dung -X- _ O
isip -X- _ O
fertilizer -X- _ O
diin -X- _ O
mapalit -X- _ O
sa -X- _ O
mga -X- _ O
mag-uuma -X- _ O
sa -X- _ O
barato -X- _ O
nga -X- _ O
presyo.|Press -X- _ O
release -X- _ O

Bag-ong -X- _ O
sementadong -X- _ O
dalan -X- _ O
gitugyan -X- _ O
sa -X- _ O
barangayBy -X- _ O
BAYAWAN -X- _ B-ORG
MEDIA -X- _ I-ORG
BUREAUGipanguluhan -X- _ I-ORG
ni -X- _ O
3rd -X- _ O
District -X- _ O
Board -X- _ O
Member -X- _ O
Jack -X- _ B-PER
T. -X- _ I-PER
Raymond -X- _ I-PER
ang -X- _ O
pag -X- _ O
turn -X- _ O
over -X- _ O
sa -X- _ O
bag-ong -X- _ O
nakonkretong -X- _ O
kadalanan -X- _ O
o -X- _ O
ang -X- _ O
Farm -X- _ B-LOC
to -X- _ I-LOC
Mill -X- _ I-LOC
Road -X- _ I-LOC
sa -X- _ O
Sitio -X- _ B-LOC
Sacsac -X- _ I-LOC
, -X- _ I-LOC
Brgy. -X- _ I-LOC
Bugay -X- _ I-LOC
karong -X- _ O
adlawa -X- _ O
, -X- _ O
Marso -X- _ O
22 -X- _ O
, -X- _ O
2022.Gitambongan -X- _ O
kini -X- _ O
sa -X- _ O
mga -X- _ O
konsehales -X- _ O
sa -X- _ O
dakbayan -X- _ O
sa -X- _ O
Bayawan -X- _ B-LOC
kauban -X- _ O
si -X- _ O
Kapitan -X- _ O
Remegio -X- _ B-PER
Emvile -X- _ I-PER
Jr. -X- _ I-PER
sa -X- _ O
maong -X- _ O
barangay -X- _ O
ingon -X- _ O
man -X- _ O
si -X- _ O
Engr. -X- _ O
Henry -X- _ B-PER
Garces -X- _ I-PER
, -X- _ O
ang -X- _ O
Project -X- _ O
Manager.Ang -X- _ O
maong -X- _ O
proyekto -X- _ O
anaa -X- _ O
sa -X- _ O
1.4 -X- _ O
kilometros -X- _ O
nga -X- _ O
konkretong -X- _ O
kadalan -X- _ O
diin -X- _ O
kini -X- _ O
usa -X- _ O
ka -X- _ O
Farm -X- _ B-LOC
To -X- _ I-LOC
Mill -X- _ I-LOC
road -X- _ I-LOC
mahitungod -X- _ O
ang -X- _ O
pondo -X- _ O
nga -X- _ O
24 -X- _ O
milyones -X- _ O
ka -X- _ O
pesos -X- _ O
gikan -X- _ O
sa -X- _ O
SRA -X- _ B-ORG
o -X- _ O
Sugar -X- _ B-ORG
Regulatory -X- _ I-ORG
Administration -X- _ I-ORG
sa -X- _ O
National -X- _ B-ORG
Government -X- _ I-ORG
sa -X- _ O
paningkamot -X- _ O
ni -X- _ O
Congressman -X- _ O
Arnolfo -X- _ B-PER
Teves.Ang -X- _ I-PER
Farm -X- _ B-LOC
to -X- _ I-LOC
Mill -X- _ I-LOC
road -X- _ I-LOC
adunay -X- _ O
dakong -X- _ O
